Statement,Rating,cleaned,cleaned tokenized,period%,comma%,colon%,semicolon%,question mark%,exclamation mark%,dash%,apostrophe%,close parenthesis%,capitalized%,slang words%,curse words%,with numericals%,bigrams,trigrams
"Anti-crime group, nababahala sa umano'y mga criminal syndicate na nasa Pilipinas",Real,anti crime group nababahala umano'y criminal syndicate nasa pilipinas,"['anti-crime', 'group', ',', 'nababahala', 'umano', '&apos;', 'y', 'criminal', 'syndicate', 'nasa', 'pilipinas']",0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,"['anti crime', 'crime group', 'group nababahala', ""nababahala umano'y"", ""umano'y criminal"", 'criminal syndicate', 'syndicate nasa', 'nasa pilipinas']","['anti crime group', 'crime group nababahala', ""group nababahala umano'y"", ""nababahala umano'y criminal"", ""umano'y criminal syndicate"", 'criminal syndicate nasa', 'syndicate nasa pilipinas']"
"68-anyos na lalaki, patay sa pamamaril ng lalaking kunwaring hirap maglakad sa Malabon",Real,68 anyos lalaki patay pamamaril lalaking kunwaring hirap maglakad malabon,"['68-anyos', 'lalaki', ',', 'patay', 'pamamaril', 'lalaking', 'kunwaring', 'hirap', 'maglakad', 'malabon']",0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,"['68 anyos', 'anyos lalaki', 'lalaki patay', 'patay pamamaril', 'pamamaril lalaking', 'lalaking kunwaring', 'kunwaring hirap', 'hirap maglakad', 'maglakad malabon']","['68 anyos lalaki', 'anyos lalaki patay', 'lalaki patay pamamaril', 'patay pamamaril lalaking', 'pamamaril lalaking kunwaring', 'lalaking kunwaring hirap', 'kunwaring hirap maglakad', 'hirap maglakad malabon']"
"Dolly De Leon, Kathryn Bernardo sasabak sa pelikula",Real,dolly de leon kathryn bernardo sasabak pelikula,"['dolly', 'de', 'leon', ',', 'kathryn', 'bernardo', 'sasabak', 'pelikula']",0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['dolly de', 'de leon', 'leon kathryn', 'kathryn bernardo', 'bernardo sasabak', 'sasabak pelikula']","['dolly de leon', 'de leon kathryn', 'leon kathryn bernardo', 'kathryn bernardo sasabak', 'bernardo sasabak pelikula']"
"Arrest warrant inilabas vs. Bantag, Zulueta",Real,arrest warrant inilabas vs bantag zulueta,"['arrest', 'warrant', 'inilabas', 'vs.', 'bantag', ',', 'zulueta']",0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['arrest warrant', 'warrant inilabas', 'inilabas vs', 'vs bantag', 'bantag zulueta']","['arrest warrant inilabas', 'warrant inilabas vs', 'inilabas vs bantag', 'vs bantag zulueta']"
"Wanted na Amerikanong sex offender, timbog sa Bohol",Real,wanted amerikanong sex offender timbog bohol,"['wanted', 'amerikanong', 'sex', 'offender', ',', 'timbog', 'bohol']",0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['wanted amerikanong', 'amerikanong sex', 'sex offender', 'offender timbog', 'timbog bohol']","['wanted amerikanong sex', 'amerikanong sex offender', 'sex offender timbog', 'offender timbog bohol']"
"Higit 20 mga Chinese at Vietnamese vessels, pinalibutan ang ilang isla san Palawan at WPS",Real,higit 20 chinese vietnamese vessels pinalibutan ilang isla san palawan wps,"['higit', '20', 'chinese', 'vietnamese', 'vessels', ',', 'pinalibutan', 'ilang', 'isla', 'san', 'palawan', 'wps']",0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,"['higit 20', '20 chinese', 'chinese vietnamese', 'vietnamese vessels', 'vessels pinalibutan', 'pinalibutan ilang', 'ilang isla', 'isla san', 'san palawan', 'palawan wps']","['higit 20 chinese', '20 chinese vietnamese', 'chinese vietnamese vessels', 'vietnamese vessels pinalibutan', 'vessels pinalibutan ilang', 'pinalibutan ilang isla', 'ilang isla san', 'isla san palawan', 'san palawan wps']"
"Lalaki, tinakasan umano ang bayarin sa mga nainom sa bar; nakipaghabulan pa sa mga pulis",Real,lalaki tinakasan umano bayarin nainom bar nakipaghabulan pulis,"['lalaki', ',', 'tinakasan', 'umano', 'bayarin', 'nainom', 'bar', ';', 'nakipaghabulan', 'pulis']",0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lalaki tinakasan', 'tinakasan umano', 'umano bayarin', 'bayarin nainom', 'nainom bar', 'bar nakipaghabulan', 'nakipaghabulan pulis']","['lalaki tinakasan umano', 'tinakasan umano bayarin', 'umano bayarin nainom', 'bayarin nainom bar', 'nainom bar nakipaghabulan', 'bar nakipaghabulan pulis']"
Bienvenido Rubio bagong commissioner ng Bureau of Custom,Real,bienvenido rubio bagong commissioner bureau of custom,"['bienvenido', 'rubio', 'bagong', 'commissioner', 'bureau', 'of', 'custom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['bienvenido rubio', 'rubio bagong', 'bagong commissioner', 'commissioner bureau', 'bureau of', 'of custom']","['bienvenido rubio bagong', 'rubio bagong commissioner', 'bagong commissioner bureau', 'commissioner bureau of', 'bureau of custom']"
"DOTr, Pasay goverment sanib-pwersa para sa Integrated Pasay Monorail & EDSA-Tramo Flyover Extension Project",Real,dotr pasay goverment sanib pwersa integrated pasay monorail edsa tramo flyover extension project,"['dotr', ',', 'pasay', 'goverment', 'sanib-pwersa', 'integrated', 'pasay', 'monorail', '&amp;', 'edsa-tramo', 'flyover', 'extension', 'project']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"['dotr pasay', 'pasay goverment', 'goverment sanib', 'sanib pwersa', 'pwersa integrated', 'integrated pasay', 'pasay monorail', 'monorail edsa', 'edsa tramo', 'tramo flyover', 'flyover extension', 'extension project']","['dotr pasay goverment', 'pasay goverment sanib', 'goverment sanib pwersa', 'sanib pwersa integrated', 'pwersa integrated pasay', 'integrated pasay monorail', 'pasay monorail edsa', 'monorail edsa tramo', 'edsa tramo flyover', 'tramo flyover extension', 'flyover extension project']"
"Lalaki, nabentahan ng sasakyan na peke pala ang mga papeles; suspek, nakilala sa social media",Real,lalaki nabentahan sasakyan peke pala papeles suspek nakilala social media,"['lalaki', ',', 'nabentahan', 'sasakyan', 'peke', 'pala', 'papeles', ';', 'suspek', ',', 'nakilala', 'social', 'media']",0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lalaki nabentahan', 'nabentahan sasakyan', 'sasakyan peke', 'peke pala', 'pala papeles', 'papeles suspek', 'suspek nakilala', 'nakilala social', 'social media']","['lalaki nabentahan sasakyan', 'nabentahan sasakyan peke', 'sasakyan peke pala', 'peke pala papeles', 'pala papeles suspek', 'papeles suspek nakilala', 'suspek nakilala social', 'nakilala social media']"
"Coffee-flavored na shabu, nasabat sa naarestong Pinay at 2 Chinese",Real,coffee flavored shabu nasabat naarestong pinay 2 chinese,"['coffee-flavored', 'shabu', ',', 'nasabat', 'naarestong', 'pinay', '2', 'chinese']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,"['coffee flavored', 'flavored shabu', 'shabu nasabat', 'nasabat naarestong', 'naarestong pinay', 'pinay 2', '2 chinese']","['coffee flavored shabu', 'flavored shabu nasabat', 'shabu nasabat naarestong', 'nasabat naarestong pinay', 'naarestong pinay 2', 'pinay 2 chinese']"
PBBM tiniyak sa publiko na nagsisikap ang kanyang administrasyon na mawakasan ang kahirapan sa bansa,Real,pbbm tiniyak publiko nagsisikap administrasyon mawakasan kahirapan bansa,"['pbbm', 'tiniyak', 'publiko', 'nagsisikap', 'administrasyon', 'mawakasan', 'kahirapan', 'bansa']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,"['pbbm tiniyak', 'tiniyak publiko', 'publiko nagsisikap', 'nagsisikap administrasyon', 'administrasyon mawakasan', 'mawakasan kahirapan', 'kahirapan bansa']","['pbbm tiniyak publiko', 'tiniyak publiko nagsisikap', 'publiko nagsisikap administrasyon', 'nagsisikap administrasyon mawakasan', 'administrasyon mawakasan kahirapan', 'mawakasan kahirapan bansa']"
Taas sahod sa mga manggagawa maaaring maging mapanganib kung walang pagtaaas sa aktibidad sa ekonomiya,Real,taas sahod manggagawa mapanganib pagtaaas aktibidad ekonomiya,"['taas', 'sahod', 'manggagawa', 'mapanganib', 'pagtaaas', 'aktibidad', 'ekonomiya']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['taas sahod', 'sahod manggagawa', 'manggagawa mapanganib', 'mapanganib pagtaaas', 'pagtaaas aktibidad', 'aktibidad ekonomiya']","['taas sahod manggagawa', 'sahod manggagawa mapanganib', 'manggagawa mapanganib pagtaaas', 'mapanganib pagtaaas aktibidad', 'pagtaaas aktibidad ekonomiya']"
Mindanao niyanig ng 5.4 magnitude na lindol,Real,mindanao niyanig 5 4 magnitude lindol,"['mindanao', 'niyanig', '5.4', 'magnitude', 'lindol']",0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,"['mindanao niyanig', 'niyanig 5', '5 4', '4 magnitude', 'magnitude lindol']","['mindanao niyanig 5', 'niyanig 5 4', '5 4 magnitude', '4 magnitude lindol']"
"47k na mga domestic workers na unang magtatrabaho sa Kuwait, apektado ngayon ng partial deployment ban",Real,47k domestic workers unang magtatrabaho kuwait apektado partial deployment ban,"['47k', 'domestic', 'workers', 'unang', 'magtatrabaho', 'kuwait', ',', 'apektado', 'partial', 'deployment', 'ban']",0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,"['47k domestic', 'domestic workers', 'workers unang', 'unang magtatrabaho', 'magtatrabaho kuwait', 'kuwait apektado', 'apektado partial', 'partial deployment', 'deployment ban']","['47k domestic workers', 'domestic workers unang', 'workers unang magtatrabaho', 'unang magtatrabaho kuwait', 'magtatrabaho kuwait apektado', 'kuwait apektado partial', 'apektado partial deployment', 'partial deployment ban']"
"Bagyong Obet tatama sa Batanes o Babuyan Islands, isa pang sama ng panahon binabantayan ng PAGASA",Real,bagyong obet tatama batanes babuyan islands pang sama binabantayan pagasa,"['bagyong', 'obet', 'tatama', 'batanes', 'babuyan', 'islands', ',', 'pang', 'sama', 'binabantayan', 'pagasa']",0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,"['bagyong obet', 'obet tatama', 'tatama batanes', 'batanes babuyan', 'babuyan islands', 'islands pang', 'pang sama', 'sama binabantayan', 'binabantayan pagasa']","['bagyong obet tatama', 'obet tatama batanes', 'tatama batanes babuyan', 'batanes babuyan islands', 'babuyan islands pang', 'islands pang sama', 'pang sama binabantayan', 'sama binabantayan pagasa']"
"Youth unemployment, mataas pa rin",Real,youth unemployment mataas rin,"['youth', 'unemployment', ',', 'mataas', 'rin']",0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['youth unemployment', 'unemployment mataas', 'mataas rin']","['youth unemployment mataas', 'unemployment mataas rin']"
"P217-M halaga ng tulong sa mga naapektuhan ng oil spill sa Mindoro, naipamahagi na",Real,p217 m halaga tulong naapektuhan oil spill mindoro naipamahagi,"['p217-m', 'halaga', 'tulong', 'naapektuhan', 'oil', 'spill', 'mindoro', ',', 'naipamahagi']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,"['p217 m', 'm halaga', 'halaga tulong', 'tulong naapektuhan', 'naapektuhan oil', 'oil spill', 'spill mindoro', 'mindoro naipamahagi']","['p217 m halaga', 'm halaga tulong', 'halaga tulong naapektuhan', 'tulong naapektuhan oil', 'naapektuhan oil spill', 'oil spill mindoro', 'spill mindoro naipamahagi']"
"DPWH, susuriin ang structural stability ng halos 6k na mga gusali sa Metro Manila bilang paghahanda sa The Big One",Real,dpwh susuriin structural stability halos 6k gusali metro manila paghahanda the big one,"['dpwh', ',', 'susuriin', 'structural', 'stability', 'halos', '6k', 'gusali', 'metro', 'manila', 'paghahanda', 'the', 'big', 'one']",0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,"['dpwh susuriin', 'susuriin structural', 'structural stability', 'stability halos', 'halos 6k', '6k gusali', 'gusali metro', 'metro manila', 'manila paghahanda', 'paghahanda the', 'the big', 'big one']","['dpwh susuriin structural', 'susuriin structural stability', 'structural stability halos', 'stability halos 6k', 'halos 6k gusali', '6k gusali metro', 'gusali metro manila', 'metro manila paghahanda', 'manila paghahanda the', 'paghahanda the big', 'the big one']"
"Bagong COVID-19 Omicron strain na ‘BQ.1’ nasa Pinas na, 14 positibo",Real,bagong covid 19 omicron strain bq 1 nasa pinas 14 positibo,"['bagong', 'covid-19', 'omicron', 'strain', '‘', 'bq.1', '’', 'nasa', 'pinas', ',', '14', 'positibo']",0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,"['bagong covid', 'covid 19', '19 omicron', 'omicron strain', 'strain bq', 'bq 1', '1 nasa', 'nasa pinas', 'pinas 14', '14 positibo']","['bagong covid 19', 'covid 19 omicron', '19 omicron strain', 'omicron strain bq', 'strain bq 1', 'bq 1 nasa', '1 nasa pinas', 'nasa pinas 14', 'pinas 14 positibo']"
"PBBM nakikiisa sa ‘Earth Hour’, apela sa publiko: Let’s switch off to give Mother Nature 60 minutes to breathe",Real,pbbm nakikiisa earth hour apela publiko let s switch off to give mother nature 60 minutes to breathe,"['pbbm', 'nakikiisa', '‘', 'earth', 'hour', '’', ',', 'apela', 'publiko', ':', 'let', '’', 's', 'switch', 'off', 'to', 'give', 'mother', 'nature', '60', 'minutes', 'to', 'breathe']",0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,"['pbbm nakikiisa', 'nakikiisa earth', 'earth hour', 'hour apela', 'apela publiko', 'publiko let', 'let s', 's switch', 'switch off', 'off to', 'to give', 'give mother', 'mother nature', 'nature 60', '60 minutes', 'minutes to', 'to breathe']","['pbbm nakikiisa earth', 'nakikiisa earth hour', 'earth hour apela', 'hour apela publiko', 'apela publiko let', 'publiko let s', 'let s switch', 's switch off', 'switch off to', 'off to give', 'to give mother', 'give mother nature', 'mother nature 60', 'nature 60 minutes', '60 minutes to', 'minutes to breathe']"
Mayor Isko ‘di na nakapagpigil: Ang hirap kausap ng bingi!,Real,mayor isko di nakapagpigil hirap kausap bingi,"['mayor', 'isko', '‘', 'di', 'nakapagpigil', ':', 'hirap', 'kausap', 'bingi', '!']",0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['mayor isko', 'isko di', 'di nakapagpigil', 'nakapagpigil hirap', 'hirap kausap', 'kausap bingi']","['mayor isko di', 'isko di nakapagpigil', 'di nakapagpigil hirap', 'nakapagpigil hirap kausap', 'hirap kausap bingi']"
Karagdagang kontribusyon sa Pag-IBIG Fund hindi itutuloy ngayong 2023,Real,karagdagang kontribusyon fund itutuloy ngayong 2023,"['karagdagang', 'kontribusyon', 'pag-ibig', 'fund', 'itutuloy', 'ngayong', '2023']",0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,"['karagdagang kontribusyon', 'kontribusyon fund', 'fund itutuloy', 'itutuloy ngayong', 'ngayong 2023']","['karagdagang kontribusyon fund', 'kontribusyon fund itutuloy', 'fund itutuloy ngayong', 'itutuloy ngayong 2023']"
"Mag-ama sa Laguna, naghati sa higit P11-M jackpot prize sa MegaLotto 6/45",Real,ama laguna naghati higit p11 m jackpot prize megalotto 6 45,"['mag-ama', 'laguna', ',', 'naghati', 'higit', 'p11-m', 'jackpot', 'prize', 'megalotto', '6', '/', '45']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,"['ama laguna', 'laguna naghati', 'naghati higit', 'higit p11', 'p11 m', 'm jackpot', 'jackpot prize', 'prize megalotto', 'megalotto 6', '6 45']","['ama laguna naghati', 'laguna naghati higit', 'naghati higit p11', 'higit p11 m', 'p11 m jackpot', 'm jackpot prize', 'jackpot prize megalotto', 'prize megalotto 6', 'megalotto 6 45']"
Pensyon mula GSIS matatanggap na ngayong Miyerkules,Real,pensyon gsis matatanggap ngayong miyerkules,"['pensyon', 'gsis', 'matatanggap', 'ngayong', 'miyerkules']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,"['pensyon gsis', 'gsis matatanggap', 'matatanggap ngayong', 'ngayong miyerkules']","['pensyon gsis matatanggap', 'gsis matatanggap ngayong', 'matatanggap ngayong miyerkules']"
DA: mas tinatangkilik ng mga consumers ang mas mura na imported na bawang,Real,da mas tinatangkilik consumers mas mura imported bawang,"['da', ':', 'mas', 'tinatangkilik', 'consumers', 'mas', 'mura', 'imported', 'bawang']",0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,"['da mas', 'mas tinatangkilik', 'tinatangkilik consumers', 'consumers mas', 'mas mura', 'mura imported', 'imported bawang']","['da mas tinatangkilik', 'mas tinatangkilik consumers', 'tinatangkilik consumers mas', 'consumers mas mura', 'mas mura imported', 'mura imported bawang']"
"2 LPA magpapaulan pa rin sa bansa, posibleng magsanib-pwersa – PAGASA",Real,2 lpa magpapaulan rin bansa posibleng magsanib pwersa pagasa,"['2', 'lpa', 'magpapaulan', 'rin', 'bansa', ',', 'posibleng', 'magsanib-pwersa', '–', 'pagasa']",0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,"['2 lpa', 'lpa magpapaulan', 'magpapaulan rin', 'rin bansa', 'bansa posibleng', 'posibleng magsanib', 'magsanib pwersa', 'pwersa pagasa']","['2 lpa magpapaulan', 'lpa magpapaulan rin', 'magpapaulan rin bansa', 'rin bansa posibleng', 'bansa posibleng magsanib', 'posibleng magsanib pwersa', 'magsanib pwersa pagasa']"
"#GameOver: Pacquiao goodbye na sa boksing, maghahanap na raw ng bagong kampeon",Real,gameover pacquiao goodbye boksing maghahanap raw bagong kampeon,"['#', 'gameover', ':', 'pacquiao', 'goodbye', 'boksing', ',', 'maghahanap', 'raw', 'bagong', 'kampeon']",0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['gameover pacquiao', 'pacquiao goodbye', 'goodbye boksing', 'boksing maghahanap', 'maghahanap raw', 'raw bagong', 'bagong kampeon']","['gameover pacquiao goodbye', 'pacquiao goodbye boksing', 'goodbye boksing maghahanap', 'boksing maghahanap raw', 'maghahanap raw bagong', 'raw bagong kampeon']"
"Lalaking nagpanggap umanong pulis, inireklamo ng taxi driver matapos manghingi ng P100",Real,lalaking nagpanggap umanong pulis inireklamo taxi driver matapos manghingi p100,"['lalaking', 'nagpanggap', 'umanong', 'pulis', ',', 'inireklamo', 'taxi', 'driver', 'matapos', 'manghingi', 'p100']",0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,"['lalaking nagpanggap', 'nagpanggap umanong', 'umanong pulis', 'pulis inireklamo', 'inireklamo taxi', 'taxi driver', 'driver matapos', 'matapos manghingi', 'manghingi p100']","['lalaking nagpanggap umanong', 'nagpanggap umanong pulis', 'umanong pulis inireklamo', 'pulis inireklamo taxi', 'inireklamo taxi driver', 'taxi driver matapos', 'driver matapos manghingi', 'matapos manghingi p100']"
"Aktong panghihipo ni Duterte sa kasambahay, biro lamang at walang malisya–Roque",Real,aktong panghihipo duterte kasambahay biro malisya roque,"['aktong', 'panghihipo', 'duterte', 'kasambahay', ',', 'biro', 'malisya', '–', 'roque']",0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['aktong panghihipo', 'panghihipo duterte', 'duterte kasambahay', 'kasambahay biro', 'biro malisya', 'malisya roque']","['aktong panghihipo duterte', 'panghihipo duterte kasambahay', 'duterte kasambahay biro', 'kasambahay biro malisya', 'biro malisya roque']"
MMDA nagbigay ng 30-minute ‘heat stroke break’ sa mga field personnel,Real,mmda nagbigay 30 minute heat stroke break field personnel,"['mmda', 'nagbigay', '30-minute', '‘', 'heat', 'stroke', 'break', '’', 'field', 'personnel']",0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,"['mmda nagbigay', 'nagbigay 30', '30 minute', 'minute heat', 'heat stroke', 'stroke break', 'break field', 'field personnel']","['mmda nagbigay 30', 'nagbigay 30 minute', '30 minute heat', 'minute heat stroke', 'heat stroke break', 'stroke break field', 'break field personnel']"
